scenario,condition,ID,content_mean,content_variance,alpha_accuracy_mean,alpha_accuracy_variance,alpha_target_mean,alpha_target_variance,alpha0,beta,gamma,epoch,action,action_prob,alpha_target_prior,alpha_accuracy_prior,content_prior,alpha_target_posterior,alpha_accuracy_posterior,content_posterior,alpha_target_prior_sd,alpha_accuracy_prior_sd,content_prior_sd,alpha_target_posterior_sd,alpha_accuracy_posterior_sd,content_posterior_sd
All,Differing-content-generalization,76,0.2,0.0025,0.8,0.0625,0.5,0.0025,1.0,10.0,1.0,epoch_2,Debunk,0.82607,-0.005778260095710921,0.8611273417792932,0.3017646978316314,-0.007574403030243645,0.8663091838784501,0.25816784369252693,0.04946796583584395,0.18970391970446945,0.1644043682793092,0.04942275917135173,0.18248901160678735,0.13029039178702545
All,Differing-content-generalization,75,0.2,0.0025,0.8,0.0625,0.2,0.0625,1.0,10.0,1.0,epoch_4,Debunk,0.94747,-0.416999622419416,0.7914221394289828,0.3528955155155323,-0.4236724788152341,0.7900291117513318,0.3385953724241585,0.12264130822206944,0.25417241158782805,0.18295376492281398,0.11238813742228601,0.25587725218856777,0.17090174335926966
All,Differing-content-generalization,75,0.2,0.0025,0.8,0.0625,0.2,0.0625,1.0,10.0,1.0,epoch_3,Debunk,0.92596,-0.4105430371403221,0.7951736373410857,0.37585001477239827,-0.4195440226862076,0.7934658294354582,0.3528324084613463,0.13238593046102387,0.2509480330684732,0.19767884973185804,0.11893127565398892,0.2519887522607441,0.1807260037260403
All,Differing-content-generalization,75,0.2,0.0025,0.8,0.0625,0.2,0.0625,1.0,10.0,1.0,epoch_1,Debunk,0.75587,-0.3619484319484027,0.8218250523069665,0.5002275934659534,-0.39420064936124766,0.8036245510474282,0.4151001025018738,0.18630215257740906,0.23181341137019917,0.25,0.15138216883871547,0.24336793993386482,0.21374889029852664
All,Differing-content-generalization,75,0.2,0.0025,0.8,0.0625,0.2,0.0625,1.0,10.0,1.0,epoch_5,Debunk,0.96185,-0.42400610010844025,0.7915705038502402,0.3368415008937874,-0.42895606341350473,0.7904327351431258,0.32623423772677845,0.1137038273996441,0.25384447969753277,0.17100326808246788,0.10622959463906494,0.2553567652113579,0.1622906217032425
All,Differing-content-generalization,75,0.2,0.0025,0.8,0.0625,0.2,0.0625,1.0,10.0,1.0,epoch_2,Debunk,0.87901,-0.3960987195658752,0.8056331934109885,0.4146230954738119,-0.41056774747050206,0.7969171829921673,0.3773161097295772,0.15065847371179567,0.24473166589851916,0.21808633083420087,0.13078890229475404,0.24979991196443727,0.19382076762950004
All,Differing-content-generalization,134,0.2,0.01,0.5,0.0625,0.8,0.0225,1.0,10.0,1.0,epoch_4,Debunk,0.9136,0.02002423757915993,0.7685509938330625,0.2047290379327624,0.007564102184765378,0.7745783624803443,0.19132709806828896,0.15983016244027015,0.1466733256536963,0.11617159716880476,0.15599189895905768,0.143132938637065,0.10475513398937931
All,Differing-content-generalization,134,0.2,0.01,0.5,0.0625,0.8,0.0225,1.0,10.0,1.0,epoch_3,Debunk,0.85943,0.04343593225415493,0.7610629915988742,0.23019885357672926,0.02293178158748158,0.7682711197611319,0.20583884310372147,0.16594323142615433,0.15057634624714294,0.1335800723222165,0.1618504338780446,0.1463133562959854,0.11519804407890351
All,Differing-content-generalization,134,0.2,0.01,0.5,0.0625,0.8,0.0225,1.0,10.0,1.0,epoch_1,Debunk,0.39769999999999994,0.12905370484895384,0.7418897781562809,0.4995334796841309,0.07057975266924653,0.7505146890600348,0.28526020963481674,0.16781598633349842,0.16018798097388723,0.25,0.1681406519754557,0.15598107924983232,0.16182729067762994
All,Differing-content-generalization,134,0.2,0.01,0.5,0.0625,0.8,0.0225,1.0,10.0,1.0,epoch_5,Debunk,0.93658,0.006990551429168532,0.7735926636589606,0.19109338875709433,-0.003489595560934807,0.7769982964008405,0.18131874638749046,0.15736746628036516,0.14453220466779215,0.10625374631965069,0.15404285043531749,0.14167000346553205,0.09794260053510051
All,Differing-content-generalization,134,0.2,0.01,0.5,0.0625,0.8,0.0225,1.0,10.0,1.0,epoch_2,Debunk,0.75092,0.0742914749845517,0.7508513540930218,0.286376233403196,0.04221019152928981,0.7605581626938166,0.2322547384885165,0.16899476096397395,0.1558048418672031,0.16757802992092835,0.1646364189589087,0.15072702284440137,0.13135152656758356
All,Differing-content-generalization,406,0.8,0.0225,0.2,0.0025,0.2,0.0025,1.0,10.0,1.0,epoch_4,Debunk,0.94736,-0.31965033881512217,0.18591800882167073,0.4673803929830737,-0.320251357937139,0.18552966811570662,0.4568508792170435,0.04201505637874608,0.045513066100373055,0.24492241153784117,0.04156753627361182,0.045369205533397086,0.24130725370842704
All,Differing-content-generalization,406,0.8,0.0225,0.2,0.0025,0.2,0.0025,1.0,10.0,1.0,epoch_3,Debunk,0.94132,-0.31846716939575154,0.18608648257908178,0.4821463422537323,-0.31965555594925177,0.1860209562262568,0.47033588486765077,0.04254943733442689,0.04585758479358337,0.2462904066419603,0.04212012546369716,0.045678998686478726,0.24338103370431483
All,Differing-content-generalization,406,0.8,0.0225,0.2,0.0025,0.2,0.0025,1.0,10.0,1.0,epoch_1,Debunk,0.93539,-0.31537840397453665,0.1868878943446809,0.49954561629555166,-0.31641990480724413,0.18645922372621512,0.48700935150549285,0.04385251094234885,0.04644457024374223,0.25,0.04345629718135547,0.04614194756981971,0.2469517984725723
All,Differing-content-generalization,406,0.8,0.0225,0.2,0.0025,0.2,0.0025,1.0,10.0,1.0,epoch_5,Debunk,0.95377,-0.32004681797130907,0.18539659179138823,0.4534058107776833,-0.3210432147607632,0.18533404508067097,0.44200459023987754,0.041473168340930525,0.04549989967180438,0.2422143693121005,0.041102242518695306,0.04533844287870534,0.23892996836187289
All,Differing-content-generalization,406,0.8,0.0225,0.2,0.0025,0.2,0.0025,1.0,10.0,1.0,epoch_2,Debunk,0.93949,-0.3170926783512578,0.18647785380846552,0.4926308108046207,-0.318047871129294,0.18612130255364087,0.48012685734196403,0.043820619766038786,0.04588016744385658,0.24878119308885593,0.04326840207294054,0.0458848431676522,0.24617846117487668
All,Differing-content-generalization,400,0.8,0.01,0.8,0.0625,0.5,0.0025,1.0,10.0,1.0,epoch_4,Debunk,0.76311,-0.07193029658386751,0.327562764338591,0.3160643551532886,-0.07590560439781378,0.35225124484871834,0.28576488289610485,0.044263499498305,0.31869444398873653,0.1904653936519351,0.04378090640228159,0.32132313643832994,0.17180646315312567
All,Differing-content-generalization,400,0.8,0.01,0.8,0.0625,0.5,0.0025,1.0,10.0,1.0,epoch_3,Debunk,0.72179,-0.06785952666134398,0.31136673572743206,0.3617685643920811,-0.07239037025790811,0.3277874745801519,0.3167068378753016,0.04506423032785648,0.3147793927498472,0.21396893497558342,0.04472287728523417,0.316730443745198,0.1921199935477425
All,Differing-content-generalization,400,0.8,0.01,0.8,0.0625,0.5,0.0025,1.0,10.0,1.0,epoch_1,Debunk,0.61221,-0.057933022447472074,0.3224444925415471,0.4999813161624119,-0.06385933024236573,0.30092920141443585,0.41654501797257093,0.046272320948163935,0.3193959740709423,0.25,0.04579093410332188,0.31197414134360774,0.2321510852016048
All,Differing-content-generalization,400,0.8,0.01,0.8,0.0625,0.5,0.0025,1.0,10.0,1.0,epoch_5,Debunk,0.79845,-0.07661967990834537,0.34680745776091043,0.2859614239524269,-0.07951493771272243,0.3759296594165519,0.2621665997140514,0.044016492673100344,0.3220763681087362,0.17414983670720413,0.0435343633264558,0.3234478106914894,0.1581457197459296
All,Differing-content-generalization,400,0.8,0.01,0.8,0.0625,0.5,0.0025,1.0,10.0,1.0,epoch_2,Debunk,0.66525,-0.06370492680168768,0.30799002371653517,0.4206215083734087,-0.06839308920911963,0.3123809669326353,0.35807294003639684,0.04552020802828411,0.3148296882123502,0.23539704686159288,0.044968273995650544,0.3141525156150696,0.21263229533317377
All,Differing-content-generalization,205,0.2,0.0225,0.5,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_4,Debunk,0.84508,0.25587839552088865,0.6719733368971641,0.14311866068186815,0.2523648375451541,0.6794588025203232,0.12969385695273175,0.05252922847636362,0.09668052383824816,0.08231568019534956,0.05245994654814284,0.0940068101304696,0.07195185403496182
All,Differing-content-generalization,205,0.2,0.0225,0.5,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_3,Debunk,0.7882,0.26015591808662575,0.6615622404778504,0.16572120141718574,0.25622927515801686,0.67133814322242,0.14204006822403198,0.053235614825551926,0.10236269533381206,0.09908484318125003,0.053206672209308734,0.09851015090554244,0.0806336341137953
All,Differing-content-generalization,205,0.2,0.0225,0.5,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_1,Debunk,0.23969000000000001,0.2750369736074059,0.6304287378114497,0.5000399339037613,0.26636793411420423,0.6468409752715186,0.2188230021866943,0.052012371073859254,0.11066441309825106,0.25,0.052682063617879395,0.10612117942006416,0.13004461268193632
All,Differing-content-generalization,205,0.2,0.0225,0.5,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_5,Debunk,0.86889,0.2530454641171667,0.6800961713102085,0.1308943696839575,0.25028297286794166,0.6873078928040668,0.12166998029907093,0.051444718695510025,0.09354048557351052,0.07375160535061946,0.05145555280462685,0.09112608550355857,0.06619481522009554
All,Differing-content-generalization,205,0.2,0.0225,0.5,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_2,Debunk,0.65209,0.26525619347906787,0.6482286051762403,0.2204597328543655,0.2592570866565408,0.6620138526987287,0.1659534804119229,0.05337396759657971,0.10592193915915078,0.1349423806791562,0.053732908043688535,0.101994245883283,0.09595810928898481
All,Differing-content-generalization,368,0.8,0.01,0.5,0.0225,0.8,0.0225,1.0,10.0,1.0,epoch_4,Debunk,0.92562,-0.27678702538932093,0.33252365850848054,0.3841674609358074,-0.2814190840724199,0.3317312158517699,0.36566089381439454,0.08287703094240542,0.1303346385601354,0.21038566247240081,0.0804413174713707,0.1298323702362369,0.20077662682835223
All,Differing-content-generalization,368,0.8,0.01,0.5,0.0225,0.8,0.0225,1.0,10.0,1.0,epoch_3,Debunk,0.90706,-0.271298665381471,0.3357136084563599,0.41419301246471313,-0.27771050321581703,0.33312223111743705,0.3878429488006111,0.08604427773781301,0.1311879383597716,0.22316157956006769,0.08247171748894755,0.13030842454982422,0.21112654047078722
All,Differing-content-generalization,368,0.8,0.01,0.5,0.0225,0.8,0.0225,1.0,10.0,1.0,epoch_1,Debunk,0.82673,-0.2531543249058107,0.3463817961447989,0.5006889351772401,-0.2638885866156553,0.3391016061243454,0.45052639969379427,0.09522570673213974,0.1336813634542615,0.25,0.09021148784411537,0.13212992731053846,0.23538879726678325
All,Differing-content-generalization,368,0.8,0.01,0.5,0.0225,0.8,0.0225,1.0,10.0,1.0,epoch_5,Debunk,0.93204,-0.28137045926540566,0.3340602715363446,0.368837040808665,-0.2855763868369672,0.3324032228104845,0.3538295435436898,0.08069496009005714,0.1305552415313547,0.20074720994002576,0.07853828725289855,0.12982220363178162,0.1929417443957337
All,Differing-content-generalization,368,0.8,0.01,0.5,0.0225,0.8,0.0225,1.0,10.0,1.0,epoch_2,Debunk,0.86936,-0.2633635289367577,0.34008456245651275,0.4495323599832275,-0.2713410977560115,0.3365392586386292,0.41352091468201324,0.0893320851737946,0.13160932591162633,0.23893695792771003,0.08583919030185448,0.13077955881172265,0.22430769768845354
All,Differing-content-generalization,14,0.2,0.0025,0.2,0.0225,0.5,0.0225,1.0,10.0,1.0,epoch_4,Debunk,0.86179,-0.17396513167545444,0.27088192303529285,0.3503674132355339,-0.18402088450538098,0.2713543621235536,0.3251148535024772,0.08997528486671262,0.15895091319625243,0.20615773286857683,0.08635628216680921,0.15718540104295556,0.19358561008716468
All,Differing-content-generalization,14,0.2,0.0025,0.2,0.0225,0.5,0.0225,1.0,10.0,1.0,epoch_3,Debunk,0.81822,-0.16189220356046086,0.2711992117796325,0.3813671681340116,-0.1742127334676885,0.27027777061892144,0.3485844922767906,0.09397850958058325,0.16071865018131412,0.21971482147065574,0.08985763146553412,0.1600072136462013,0.2046808276380201
All,Differing-content-generalization,14,0.2,0.0025,0.2,0.0225,0.5,0.0225,1.0,10.0,1.0,epoch_1,Debunk,0.67843,-0.12446281925045678,0.2850262942940268,0.5010324403826533,-0.1464894103422166,0.27522180088299786,0.42887022727733976,0.10476376566320929,0.16932381870033328,0.25,0.09753290860714894,0.16550482652526038,0.23304116995298527
All,Differing-content-generalization,14,0.2,0.0025,0.2,0.0225,0.5,0.0225,1.0,10.0,1.0,epoch_5,Debunk,0.88803,-0.18505826383111632,0.2704404240425426,0.32858152372096994,-0.19262781721896619,0.2724113119676764,0.3081419759546677,0.0865453731886385,0.1565540140812267,0.19361759598916137,0.08323685628219066,0.15632851454418337,0.18327085224504455
All,Differing-content-generalization,14,0.2,0.0025,0.2,0.0225,0.5,0.0225,1.0,10.0,1.0,epoch_2,Debunk,0.77473,-0.1472501796422557,0.2725664801764712,0.43193766387471505,-0.162939187056021,0.2687609178952449,0.38368647040015275,0.09822791442276191,0.16247205068242812,0.23623695690214655,0.0926691016855188,0.1603969684875668,0.21953716556613417
All,Differing-content-generalization,43,0.2,0.0025,0.5,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_4,Debunk,0.85538,0.24971323511396765,0.6968547974529845,0.14904815141504762,0.24672882397614018,0.7038798074167453,0.13608851306104727,0.051277123609077296,0.0981727479523421,0.08316286167934409,0.05120412340879146,0.09540786178611364,0.07282974840171115
All,Differing-content-generalization,43,0.2,0.0025,0.5,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_3,Debunk,0.80311,0.2520390511401701,0.6887253235462505,0.1714698936021859,0.24844055095273798,0.6971826941943292,0.1500501720363496,0.05203946882703252,0.1018278024058271,0.09851964718793503,0.0518413816711917,0.09799234835734073,0.08127936266190187
All,Differing-content-generalization,43,0.2,0.0025,0.5,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_1,Debunk,0.25959,0.2655669906255422,0.6648272264881228,0.4999769913584043,0.25752002048672495,0.6786985207577508,0.22296415258900634,0.05159966545527462,0.10984047092600369,0.25,0.052188724505329465,0.10560609034649027,0.12799700807125414
All,Differing-content-generalization,43,0.2,0.0025,0.5,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_5,Debunk,0.89102,0.24735278845038214,0.7039643382225161,0.13545250977736473,0.24457379306874263,0.7096772010896355,0.12636338035361352,0.0511513181685096,0.095038004675271,0.07445375039783829,0.05106966267158955,0.09285870771827062,0.06699566294177016
All,Differing-content-generalization,43,0.2,0.0025,0.5,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_2,Debunk,0.68159,0.25699681904688554,0.6769888578308506,0.2237431612721315,0.2521573019214971,0.6881638025655827,0.17277061151517015,0.0521277449052826,0.10550637469122959,0.13272318876488717,0.05234732823996977,0.10169462273752641,0.09632561642370399
All,Differing-content-generalization,305,0.8,0.0025,0.8,0.0025,0.8,0.0225,1.0,10.0,1.0,epoch_4,Debunk,0.9569,-0.3666487558195527,0.7588449574425181,0.344597431756201,-0.3678893168240202,0.7587068108374632,0.3317206554452238,0.0643403463053431,0.05647456605899109,0.1715750448708732,0.063353353691995,0.056618393860067534,0.16076172516294435
All,Differing-content-generalization,305,0.8,0.0025,0.8,0.0025,0.8,0.0225,1.0,10.0,1.0,epoch_3,Debunk,0.94306,-0.36464122524797754,0.7599297157115141,0.36614254871006335,-0.3659793647675908,0.7596925748088854,0.34650988165871427,0.06521542991139467,0.056530200228788303,0.18564411623827487,0.06457339661365079,0.0565871450182549,0.1710260104667837
All,Differing-content-generalization,305,0.8,0.0025,0.8,0.0025,0.8,0.0225,1.0,10.0,1.0,epoch_1,Debunk,0.77442,-0.358573707225865,0.7628455235505645,0.5008374270795376,-0.3627766429774922,0.7614743097819494,0.41187236787298637,0.06856537067290018,0.05566859263825935,0.25,0.06658974448688827,0.05580428997263661,0.2078134428164323
All,Differing-content-generalization,305,0.8,0.0025,0.8,0.0025,0.8,0.0225,1.0,10.0,1.0,epoch_5,Debunk,0.97242,-0.36830155263555564,0.758253024475921,0.3301224370733172,-0.36956591693343416,0.7580786708850924,0.32203491464278083,0.06328365367720698,0.05701585054327899,0.16089504525678122,0.06249079953792911,0.056975099277406537,0.15314236091447322
All,Differing-content-generalization,305,0.8,0.0025,0.8,0.0025,0.8,0.0225,1.0,10.0,1.0,epoch_2,Debunk,0.897,-0.3621374978912865,0.7602573427774764,0.40825690370767126,-0.3644176953506518,0.7595518495568075,0.37350387130518153,0.06648012614118137,0.05639262084040903,0.20875036430573235,0.06549917720683464,0.05640164330293923,0.18434782221294405
All,Differing-content-generalization,92,0.2,0.01,0.2,0.0225,0.2,0.0225,1.0,10.0,1.0,epoch_4,Debunk,0.94548,-0.37089177296034187,0.1951216058144319,0.4574959482351012,-0.37595275328287125,0.1926246137264502,0.4476513873918731,0.09215155167677243,0.14516231179737196,0.24257666701686553,0.08723265996157992,0.1436807703637573,0.23920326479741016
All,Differing-content-generalization,92,0.2,0.01,0.2,0.0225,0.2,0.0225,1.0,10.0,1.0,epoch_3,Debunk,0.93921,-0.36329926221521197,0.20146647768592246,0.4716467202928955,-0.369758470505263,0.1974128019394356,0.4601765789927018,0.09842921903674591,0.14952898985935645,0.24473069105849424,0.09268614669591292,0.14724260635577593,0.24080745658596842
All,Differing-content-generalization,92,0.2,0.01,0.2,0.0225,0.2,0.0225,1.0,10.0,1.0,epoch_1,Debunk,0.9238,-0.34396292939418194,0.21084784424661746,0.5000645559436441,-0.3553774627488074,0.20597627506850796,0.4824214233970605,0.11383341944572924,0.15326030781261338,0.25,0.10362676484104484,0.14953520275203722,0.2464145390877375
All,Differing-content-generalization,92,0.2,0.01,0.2,0.0225,0.2,0.0225,1.0,10.0,1.0,epoch_5,Debunk,0.95723,-0.3768129467623594,0.1895108556107396,0.44730860393799926,-0.38062564223313866,0.18688587618328675,0.43759103713189923,0.08763447234985951,0.14197242318393452,0.24030886964553597,0.08399012636681136,0.13952477247011733,0.23689909423032032
All,Differing-content-generalization,92,0.2,0.01,0.2,0.0225,0.2,0.0225,1.0,10.0,1.0,epoch_2,Debunk,0.92999,-0.3548031169626172,0.20461648451711142,0.4875291657081363,-0.3634221857185147,0.20011904532668792,0.4729009686232955,0.10475646619212642,0.14973718809175807,0.24778424485085135,0.09714951201963065,0.14665452365446635,0.24420461773313026
All,Differing-content-generalization,263,0.8,0.0025,0.2,0.0625,0.2,0.0225,1.0,10.0,1.0,epoch_4,Debunk,0.97118,-0.3937617289717754,0.06327278510177062,0.4938953435543813,-0.3967361241851168,0.061558539781977714,0.4917019771236841,0.07752913192893354,0.09969527091065165,0.24587194729434045,0.07443366648919873,0.09761532493963403,0.24521093714897702
All,Differing-content-generalization,263,0.8,0.0025,0.2,0.0625,0.2,0.0225,1.0,10.0,1.0,epoch_3,Debunk,0.97086,-0.39073886037053746,0.06549352110913416,0.4958396208931097,-0.39372932040550057,0.06398138267345543,0.4921999543357992,0.08067175126803341,0.10294286523489526,0.24823941364813423,0.07747595729732114,0.10105099689533611,0.2480537675149765
All,Differing-content-generalization,263,0.8,0.0025,0.2,0.0625,0.2,0.0225,1.0,10.0,1.0,epoch_1,Debunk,0.9616,-0.3837544642966643,0.06768275675840245,0.5002023946467524,-0.3879527697942031,0.0666105916598567,0.49704527101967577,0.08589107226680308,0.10576170293022968,0.25,0.08186691552448759,0.10340054377025684,0.24861447549484295
All,Differing-content-generalization,263,0.8,0.0025,0.2,0.0625,0.2,0.0225,1.0,10.0,1.0,epoch_5,Debunk,0.9673,-0.3959747428791898,0.060245789796585326,0.4946806257579965,-0.39864558539474354,0.059057541827373765,0.49249950349230465,0.07562038070671236,0.0954147577108125,0.24482254931118339,0.07308229898524969,0.09368137913815393,0.24458862436271903
All,Differing-content-generalization,263,0.8,0.0025,0.2,0.0625,0.2,0.0225,1.0,10.0,1.0,epoch_2,Debunk,0.96748,-0.3883089758478199,0.06587898809781857,0.4996786281337225,-0.39105985468708576,0.0646025263572025,0.4970569509867731,0.08276540255789454,0.10283525080735396,0.24877972705235996,0.0798389557442418,0.10107287127089165,0.24791901689921642
All,Differing-content-generalization,293,0.8,0.0025,0.5,0.0625,0.5,0.0225,1.0,10.0,1.0,epoch_4,Debunk,0.91911,-0.26940718984547696,0.13023179858076336,0.4530635430011359,-0.2732587447832816,0.12871605723155116,0.44095647233123936,0.07011489029447747,0.09859136149606679,0.2415809419857952,0.06794810022560732,0.09747312973695145,0.23876320222478783
All,Differing-content-generalization,293,0.8,0.0025,0.5,0.0625,0.5,0.0225,1.0,10.0,1.0,epoch_3,Debunk,0.90797,-0.26434289577422,0.13235969470073536,0.4716091097617719,-0.26916598376012363,0.1304285972625066,0.4577683515782183,0.07302520663562324,0.10014139045096021,0.24490190473340331,0.0710633706743253,0.09846338259920692,0.24204936503490757
All,Differing-content-generalization,293,0.8,0.0025,0.5,0.0625,0.5,0.0225,1.0,10.0,1.0,epoch_1,Debunk,0.88364,-0.2516430033715884,0.13642996071972407,0.4999644611347756,-0.2580268042494475,0.1335326534139374,0.4832757068614164,0.07922243934370088,0.10246847850743694,0.25,0.0762478921061681,0.10001986377114946,0.24646277429161567
All,Differing-content-generalization,293,0.8,0.0025,0.5,0.0625,0.5,0.0225,1.0,10.0,1.0,epoch_5,Debunk,0.92322,-0.2726261065194055,0.12762714045893392,0.4397147683804421,-0.27642048477676096,0.12622296810292422,0.429434600260702,0.06798234131967325,0.09609785307787709,0.23691545076921797,0.06622059927136127,0.09424629542324825,0.23439870549265568
All,Differing-content-generalization,293,0.8,0.0025,0.5,0.0625,0.5,0.0225,1.0,10.0,1.0,epoch_2,Debunk,0.8899,-0.2571437735976288,0.13450047288480957,0.4856008930204705,-0.2631024469222971,0.13206855385414357,0.4710427718476044,0.0765385765530919,0.10129514619294314,0.24831478950721048,0.07357249771612173,0.0995941219099083,0.24506556406851526
All,Differing-content-generalization,150,0.2,0.01,0.8,0.0225,0.5,0.0625,1.0,10.0,1.0,epoch_4,Debunk,0.93953,-0.19827365007257644,0.813963837597575,0.2734658244109726,-0.21052682423143587,0.8152420808658302,0.25778362357685225,0.1744584329658322,0.14102584120174724,0.1471112849467875,0.16677697542362732,0.14027565637664366,0.13522424621375614
All,Differing-content-generalization,150,0.2,0.01,0.8,0.0225,0.5,0.0625,1.0,10.0,1.0,epoch_3,Debunk,0.90342,-0.17899231371647978,0.8127886234704036,0.2981248088996883,-0.1962554530651025,0.813307967148754,0.275472591517143,0.1825942143170298,0.14122919953426044,0.16243253477864897,0.17356469903085445,0.14078334777744167,0.1451964322838976
All,Differing-content-generalization,150,0.2,0.01,0.8,0.0225,0.5,0.0625,1.0,10.0,1.0,epoch_1,Debunk,0.54148,-0.08874072132460671,0.8127859792000123,0.5000970207238609,-0.14924859588492936,0.81019806614559,0.3473016999833572,0.21474991960882456,0.14013266393491497,0.25,0.19715879667060998,0.1409132512097788,0.18663933421265588
All,Differing-content-generalization,150,0.2,0.01,0.8,0.0225,0.5,0.0625,1.0,10.0,1.0,epoch_5,Debunk,0.96394,-0.21227710642122005,0.8149437489312729,0.25552455251114403,-0.22006699755151185,0.8150160650427619,0.24616051837548059,0.16698772267923742,0.13984432019478668,0.13663231318367344,0.1613480824457484,0.13936662077756468,0.12740160963346836
All,Differing-content-generalization,150,0.2,0.01,0.8,0.0225,0.5,0.0625,1.0,10.0,1.0,epoch_2,Debunk,0.83726,-0.14751000053266697,0.8100442553851838,0.347491586975736,-0.1779115035336465,0.809852840214933,0.3001876892292674,0.1971911029939499,0.1417158744274692,0.1893585031740018,0.18334936372626368,0.14148297887463898,0.15926956897096908
All,Differing-content-generalization,273,0.8,0.0025,0.5,0.0025,0.2,0.0625,1.0,10.0,1.0,epoch_4,Debunk,0.96566,-0.47877687357842946,0.48814227481283956,0.45335834894214494,-0.47931682325515623,0.4879582754477031,0.44146193412764206,0.033822288300580206,0.04829566239584801,0.22790195899780824,0.03293279721812771,0.04830269050786552,0.2211260983346464
All,Differing-content-generalization,273,0.8,0.0025,0.5,0.0025,0.2,0.0625,1.0,10.0,1.0,epoch_3,Debunk,0.95853,-0.4773778224611804,0.4881647848888517,0.46482838663137444,-0.4780207081701564,0.48752216089538447,0.451401858167482,0.03602424694455796,0.04830299186443626,0.23455132903074527,0.034815317939513354,0.048377652599062744,0.22714682983028447
All,Differing-content-generalization,273,0.8,0.0025,0.5,0.0025,0.2,0.0625,1.0,10.0,1.0,epoch_1,Debunk,0.93844,-0.4760179855133768,0.4880674552833988,0.49975776794455673,-0.4769357720056084,0.48744971127194875,0.4790378653910117,0.03790543609935923,0.048217205498626126,0.25,0.036388400515340216,0.048198653759130405,0.24151727081413052
All,Differing-content-generalization,273,0.8,0.0025,0.5,0.0025,0.2,0.0625,1.0,10.0,1.0,epoch_5,Debunk,0.96566,-0.47958359102810744,0.48783473163019697,0.4409895176865307,-0.4799361472062567,0.48796238278825615,0.4316700546410929,0.03280095689263579,0.048738540594406986,0.2205785545835127,0.03200809273099893,0.04869722083194664,0.21485839710027987
All,Differing-content-generalization,273,0.8,0.0025,0.5,0.0025,0.2,0.0625,1.0,10.0,1.0,epoch_2,Debunk,0.95301,-0.47689032914379426,0.4876312653840602,0.48167978557028807,-0.47755021434331096,0.48730435172159847,0.4646085336018985,0.037270902275864375,0.047740877544762646,0.24140820652643458,0.036136741759757944,0.047934262237677966,0.23361840603532774
All,Differing-content-generalization,114,0.2,0.01,0.5,0.0025,0.5,0.0625,1.0,10.0,1.0,epoch_4,Debunk,0.92424,-0.25043620326832283,0.5029847272880886,0.3272272313055601,-0.260959143200461,0.5031170806201295,0.30709824867896146,0.13537500267249733,0.049987676629964846,0.18128880485855267,0.127871691914347,0.050250745162927,0.16758632742180268
All,Differing-content-generalization,114,0.2,0.01,0.5,0.0025,0.5,0.0625,1.0,10.0,1.0,epoch_3,Debunk,0.89869,-0.2357883022899045,0.502439204266223,0.3550855271587084,-0.25210014513943757,0.5022064185653636,0.3259677450897589,0.14493882565142394,0.05009825583913933,0.1958548416286652,0.13548818366845475,0.04983750039729424,0.17918866909754055
All,Differing-content-generalization,114,0.2,0.01,0.5,0.0025,0.5,0.0625,1.0,10.0,1.0,epoch_1,Debunk,0.6735,-0.16376325729828559,0.502271335352467,0.4993487892034629,-0.2127376555544036,0.5016712132963989,0.4022242676586571,0.17893069612703774,0.05026846496045859,0.25,0.15756836488386475,0.050333554392261996,0.21645833301286957
All,Differing-content-generalization,114,0.2,0.01,0.5,0.0025,0.5,0.0625,1.0,10.0,1.0,epoch_5,Debunk,0.94168,-0.2598455195342458,0.5029216278780763,0.3053264360226437,-0.2679166884469914,0.5027418162898453,0.29174844001753203,0.128582282967888,0.05022712077040625,0.1676706029180744,0.12326767711978,0.04987765929129101,0.15825355898716154
All,Differing-content-generalization,114,0.2,0.01,0.5,0.0025,0.5,0.0625,1.0,10.0,1.0,epoch_2,Debunk,0.83303,-0.2131628691649287,0.5016000614889096,0.40416761495178394,-0.23804873141547964,0.5014076574281492,0.3560959670956728,0.1581329672372193,0.050435146666496435,0.21904468164964747,0.14410794595845547,0.05068927010399653,0.19463537312783483
All,Differing-content-generalization,383,0.8,0.01,0.8,0.0025,0.5,0.0225,1.0,10.0,1.0,epoch_4,Debunk,0.9528,-0.2744864303164369,0.7864112617557505,0.3204984185594728,-0.27699445950433604,0.7861471335865514,0.30802005902850854,0.08271000126978136,0.05169498113993287,0.15402072337216474,0.08190108202680062,0.05198594486473355,0.14355263560193451
